Murrunkan-1,Pavattakulam-1,Nachchiduva-1,Vavniya-1,Mannr-1,Apura-1,Kappachichiya-1,Murrunkan,Pavattakulam,Nachchiduva,Vavniya,Mannr,Apura,Kappachichiya
0,0,0,12.9,0,0,0.76,0,10,0,13.3,0,0.6,0.0104
0,10,0,13.3,0,0.6,1.04,0,12,18.9,1,0,0.9,0.0141
0,12,18.9,1,0,0.9,1.41,0,0,0,0.1,0,0.7,0.0137
0,0,0,0.1,0,0.7,1.37,0,12,136.8,7.5,21.9,61.9,0.0263
0,12,136.8,7.5,21.9,61.9,2.63,0,18,2.2,11.9,0.4,0.5,0.1113
0,18,2.2,11.9,0.4,0.5,11.13,0,0,0,0,0,0,0.1607
0,0,0,0,0,0,16.07,0,0,0,2.9,0,0,0.0923
0,0,0,2.9,0,0,9.23,0,0,0,0,0,0,0.06
0,0,0,0,0,0,6,32,0,0,6,37.5,0,0.0421
32,0,0,6,37.5,0,4.21,70.5,0,6,0.7,0.8,10.1,0.0409
70.5,0,6,0.7,0.8,10.1,4.09,0,0,0,0,0,0,0.0408
0,0,0,0,0,0,4.08,0,0,0,0,0,0,0.0308
0,0,0,0,0,0,3.08,0,0,0,0,0,0,0.0287
0,0,0,0,0,0,2.87,0,0,0,0.1,0,0.6,0.0311
0,0,0,0.1,0,0.6,3.11,0,0,0,0,0,0.2,0.0223
0,0,0,0,0,0.2,2.23,0,0,0,2.7,0,0,0.017
0,0,0,2.7,0,0,1.7,1.6,0,0,0,0,0.5,0.0165
1.6,0,0,0,0,0.5,1.65,20.5,0,0,0.5,2.7,97.1,0.2724
20.5,0,0,0.5,2.7,97.1,27.24,0,0,74.5,0.6,1.8,71,0.4994
0,0,74.5,0.6,1.8,71,49.94,0,25,25.5,0,0,21.2,0.7201
0,25,25.5,0,0,21.2,72.01,0,0,0,0,0,0,0.182
0,0,0,0,0,0,18.2,0,0,0,0.5,0,0.2,0.104
0,0,0,0.5,0,0.2,10.4,30,0,14,5,5.2,1.4,0.083
30,0,14,5,5.2,1.4,8.3,0,0,0,0,0.2,0,0.0746
0,0,0,0,0.2,0,7.46,20,0,32.5,0,24.7,2.7,0.0879
20,0,32.5,0,24.7,2.7,8.79,71.5,0,0,0,0,0,0.1119
71.5,0,0,0,0,0,11.19,0,0,0,0,0,0,0.1064
0,0,0,0,0,0,10.64,0,0,0,2.6,1.2,8.6,0.1186
0,0,0,2.6,1.2,8.6,11.86,0,0,24,4,3.5,29.3,0.1922
0,0,24,4,3.5,29.3,19.22,0,0,0,0,0,7.5,0.1665
0,0,0,0,0,7.5,16.65,27,32.2,26.3,64.4,16.3,36.8,0.4058
27,32.2,26.3,64.4,16.3,36.8,40.58,10,32.3,37.1,52.9,2.8,25.5,0.5769
10,32.3,37.1,52.9,2.8,25.5,57.69,0,0,0,2.6,0,2.7,0.3421
0,0,0,2.6,0,2.7,34.21,3,13,9.4,7.3,0,15.2,0.4888
3,13,9.4,7.3,0,15.2,48.88,9.4,34,65,21.5,6.5,16.6,0.8965
9.4,34,65,21.5,6.5,16.6,89.65,35.4,66.5,149.5,48.6,6.9,110,1.6541
35.4,66.5,149.5,48.6,6.9,110,165.41,3,21.5,243.3,6.4,0.2,105.7,3.8543
3,21.5,243.3,6.4,0.2,105.7,385.43,0,0,0,0.1,0,0,4.6349
0,0,0,0.1,0,0,463.49,22.3,2.5,1.2,0.5,0,1.1,5.2578
22.3,2.5,1.2,0.5,0,1.1,525.78,0,9.4,0,0.7,0.7,3.2,4.8911
0,9.4,0,0.7,0.7,3.2,489.11,33,24.6,57,11.2,22.9,29.2,4.5171
33,24.6,57,11.2,22.9,29.2,451.71,9,7.7,2.6,30.4,12.6,2.5,4.4098
9,7.7,2.6,30.4,12.6,2.5,440.98,10,1.2,0.6,2,1.3,4,4.0378
10,1.2,0.6,2,1.3,4,403.78,13,0,0,0,0.1,0.5,2.9668
13,0,0,0,0.1,0.5,296.68,0,0,0,0,0,0,1.9821
0,0,0,0,0,0,198.21,0,0,0,0.1,0,5.9,0.656
0,0,0,0.1,0,5.9,65.6,0,21,3.2,14.2,0,16.4,0.8191
0,21,3.2,14.2,0,16.4,81.91,0,62.1,43.2,102,108.1,35.9,1.0178
0,62.1,43.2,102,108.1,35.9,101.78,33,31.5,36.3,45,24.4,28,2.3612
33,31.5,36.3,45,24.4,28,236.12,32,33,13,21.1,350.9,21.9,3.8951
32,33,13,21.1,350.9,21.9,389.51,0,1,0,2.9,0.5,0,5.6391
0,1,0,2.9,0.5,0,563.91,3.1,16.5,6.8,16.9,7.6,6.3,5.7768
3.1,16.5,6.8,16.9,7.6,6.3,577.68,0,0,0,0.9,0,4.5,5.0127
0,0,0,0.9,0,4.5,501.27,0,0,32,18.3,0,38.7,4.7508
0,0,32,18.3,0,38.7,475.08,0,0,0,5.4,0.9,0,3.2032
0,0,0,5.4,0.9,0,320.32,7.5,23.8,3,19.8,5.2,5.1,2.8047
7.5,23.8,3,19.8,5.2,5.1,280.47,3,5.2,3.5,14,8.2,3.7,2.8347
3,5.2,3.5,14,8.2,3.7,283.47,0,4.7,1.2,1.9,19.7,2.8,1.5151
0,4.7,1.2,1.9,19.7,2.8,151.51,0,1.5,0,3.4,0,0,1.5671
0,1.5,0,3.4,0,0,156.71,11,0,0,0,0,0,1.1396
11,0,0,0,0,0,113.96,0,0,0,0,0,0,0.9358
0,0,0,0,0,0,93.58,2.7,0,0,0.8,17.3,4.6,0.6197
2.7,0,0,0.8,17.3,4.6,61.97,4.2,0,1.3,1.7,4.4,2.6,0.4531
4.2,0,1.3,1.7,4.4,2.6,45.31,11.2,10.2,42,27.5,14.8,18.8,0.4193
11.2,10.2,42,27.5,14.8,18.8,41.93,3.7,2,1.2,6.8,1.7,1,1.3525
3.7,2,1.2,6.8,1.7,1,135.25,12.9,0,0,0.3,12,0,1.6992
12.9,0,0,0.3,12,0,169.92,16.8,0,0,1.8,15.8,2.9,1.9744
16.8,0,0,1.8,15.8,2.9,197.44,1.4,0,0,0,4.7,0.3,1.7756
1.4,0,0,0,4.7,0.3,177.56,0,0,24.8,6,3,20.8,1.5338
0,0,24.8,6,3,20.8,153.38,0,21.2,10.8,35.4,26.7,2,2.5473
0,21.2,10.8,35.4,26.7,2,254.73,2.3,6.5,0,4.7,0.6,0.4,2.5958
2.3,6.5,0,4.7,0.6,0.4,259.58,9.2,8.2,4.2,18.1,4.9,11.5,2.0353
9.2,8.2,4.2,18.1,4.9,11.5,203.53,8.6,12.8,27.5,10.8,10.8,10.3,1.9456
8.6,12.8,27.5,10.8,10.8,10.3,194.56,5.8,3,1.4,17.6,6.7,2,2.4619
5.8,3,1.4,17.6,6.7,2,246.19,2.9,3,4.8,12.4,9.3,20,2.3507
2.9,3,4.8,12.4,9.3,20,235.07,0,18,8.2,20.8,6.3,8.8,3.0075
0,18,8.2,20.8,6.3,8.8,300.75,0,0,3.5,0.1,0,2.2,3.8631
0,0,3.5,0.1,0,2.2,386.31,0,0,18.2,0,0,10.5,3.5476
0,0,18.2,0,0,10.5,354.76,4.3,0,20.2,1.5,1,119.5,2.9459
4.3,0,20.2,1.5,1,119.5,294.59,0,0,0,0,0,0,2.8036
0,0,0,0,0,0,280.36,0,0,0,0,0,0,1.9488
0,0,0,0,0,0,194.88,0,18.5,6.5,0,0.3,17.2,0.967
0,18.5,6.5,0,0.3,17.2,96.7,0,1.2,0,8.2,22.8,3.2,0.6983
0,1.2,0,8.2,22.8,3.2,69.83,0,6,0,4.8,4,0,0.897
0,6,0,4.8,4,0,89.7,0,0,0,0.1,0,0,0.8551
0,0,0,0.1,0,0,85.51,0,0,0,0,0,0,0.7074
0,0,0,0,0,0,70.74,0,0,0,0,0,0,0.5481
0,0,0,0,0,0,54.81,0,0,0,0,0,0,0.4585
0,0,0,0,0,0,45.85,0,0,0,0,0,0,0.333
0,0,0,0,0,0,33.3,0,0,0,0,0,0,0.1677
0,0,0,0,0,0,16.77,2.3,0,0,0,1.6,1.1,0.1731
2.3,0,0,0,1.6,1.1,17.31,11.2,9.2,15.8,26.6,24.1,10.6,0.1895
11.2,9.2,15.8,26.6,24.1,10.6,18.95,9.2,10,0,15.8,7.4,0,0.2961
9.2,10,0,15.8,7.4,0,29.61,26.6,22.5,56.7,20.1,12.2,40.7,0.2801
26.6,22.5,56.7,20.1,12.2,40.7,28.01,0,0,0,0,0,0,0.7506
0,0,0,0,0,0,75.06,0,0,1.4,0,0,2.4,0.711
0,0,1.4,0,0,2.4,71.1,0,18,4.4,13.6,3.6,1.4,0.9888
0,18,4.4,13.6,3.6,1.4,98.88,22.7,32.2,11.5,30.3,1.8,12.5,1.5179
22.7,32.2,11.5,30.3,1.8,12.5,151.79,0,0,0,0,0,0,1.5984
0,0,0,0,0,0,159.84,0,0,0,0.8,0,1.7,1.3988
0,0,0,0.8,0,1.7,139.88,2.1,34.2,0,65.2,1.9,0,1.2023
2.1,34.2,0,65.2,1.9,0,120.23,0,23.5,27.8,12.5,5.8,4,0.9848
0,23.5,27.8,12.5,5.8,4,98.48,0,0,0,0,1.8,0.1,0.622
0,0,0,0,1.8,0.1,62.2,0,0,0,0,0,0,0.5964
0,0,0,0,0,0,59.64,0,0,0,0,0,0,0.5542
0,0,0,0,0,0,55.42,0,0,0,0,0,0,0.422
0,0,0,0,0,0,42.2,0,0,0,0,0,0,0.2954
0,0,0,0,0,0,29.54,0,0,0,0,0,0,0.2362
0,0,0,0,0,0,23.62,0,0,0,0,0,0,0.1949
0,0,0,0,0,0,19.49,0,0,0,0,0,0,0.1935
0,0,0,0,0,0,19.35,0,0,0,0,0,0,0.1782
0,0,0,0,0,0,17.82,0,0,0,0,0,0,0.1442
0,0,0,0,0,0,14.42,0,0,0,0,0,0,0.1324
0,0,0,0,0,0,13.24,0,0,0,0,0,0,0.121
0,0,0,0,0,0,12.1,0,0,0,0,0,0,0.1196
0,0,0,0,0,0,11.96,0,0,0,0,0,0,0.126
0,0,0,0,0,0,12.6,0,0,0,0,0,0,0.1485
0,0,0,0,0,0,14.85,0,0,0,0,0,0,0.1548
0,0,0,0,0,0,15.48,0,0,13.5,8.1,0,11.2,0.1438
0,0,13.5,8.1,0,11.2,14.38,17.5,0,0,5.2,5.5,1,0.157
17.5,0,0,5.2,5.5,1,15.7,12.5,0,0,0.4,0,0,0.1643
12.5,0,0,0.4,0,0,16.43,0,0,0,0,0,0,0.1478
0,0,0,0,0,0,14.78,0,0,0,0,0,0,0.1296
0,0,0,0,0,0,12.96,0,0,0,0,0,0,0.1157
0,0,0,0,0,0,11.57,0,0,0,0,0,0,0.1123
0,0,0,0,0,0,11.23,0,0,0,0,0,0,0.1199
0,0,0,0,0,0,11.99,0,0,0,0,0,0,0.1519
0,0,0,0,0,0,15.19,0,0,0,0,0,0,0.1537
0,0,0,0,0,0,15.37,0,0,0,0,0,0,0.138
0,0,0,0,0,0,13.8,0,0,0,0,0,0,0.1225
0,0,0,0,0,0,12.25,0,0,0,0,0,0,0.1117
0,0,0,0,0,0,11.17,0,0,0,0,0,0,0.1085
0,0,0,0,0,0,10.85,0,0,0,0,0,0,0.1076
0,0,0,0,0,0,10.76,0,0,0,0,0,0,0.1145
0,0,0,0,0,0,11.45,0,0,0,0,0,0,0.1407
0,0,0,0,0,0,14.07,0,0,0,0,0,0,0.1454
0,0,0,0,0,0,14.54,0,0,0,0,0,0,0.1399
0,0,0,0,0,0,13.99,0,0,0,0,0,0,0.1212
0,0,0,0,0,0,12.12,0,0,0,0,0,0,0.1126
0,0,0,0,0,0,11.26,0,0,0,0,0,0,0.1084
0,0,0,0,0,0,10.84,0,0,0,0,0,0,0.1049
0,0,0,0,0,0,10.49,4.2,0,0,0,0,0,0.1019
4.2,0,0,0,0,0,10.19,0,0,0,0,0,0,0.1262
0,0,0,0,0,0,12.62,0,16,35,15.6,0,24.6,0.1159
0,16,35,15.6,0,24.6,11.59,0.3,0,0,0,0.4,0,0.1442
0.3,0,0,0,0.4,0,14.42,0,0,0,0,0,0,0.1553
0,0,0,0,0,0,15.53,0,0,2,0,0.8,2.7,0.1233
0,0,2,0,0.8,2.7,12.33,0,0,0,0,0,0,0.1251
0,0,0,0,0,0,12.51,0,0,0,0,0,0,0.0958
0,0,0,0,0,0,9.58,0,0,0,0,0,0,0.0744
0,0,0,0,0,0,7.44,0,0,0,0,0,0,0.068
0,0,0,0,0,0,6.8,0,0,0,0,0,0,0.062
0,0,0,0,0,0,6.2,0,0,0,0,0,0.4,0.0604
0,0,0,0,0,0.4,6.04,0,0,0,1.9,0,0,0.0594
0,0,0,1.9,0,0,5.94,0,0,0,0,0,0.8,0.0438
0,0,0,0,0,0.8,4.38,0,0,0,0,0,0,0.0394
0,0,0,0,0,0,3.94,0,0,0,0,0,0,0.0763
0,0,0,0,0,0,7.63,0,0,0,0,0,0,0.0775
0,0,0,0,0,0,7.75,0,0,0,0,0,0,0.059
0,0,0,0,0,0,5.9,0,0,0,0,0,0,0.0501
0,0,0,0,0,0,5.01,0,0,0,0,0,0,0.0466
0,0,0,0,0,0,4.66,0,0,0,0,0,0,0.0445
0,0,0,0,0,0,4.45,0,0,0,0,0,0,0.0418
0,0,0,0,0,0,4.18,0,0,0,0,0,0,0.0412
0,0,0,0,0,0,4.12,0,0,13.5,0,0,3.5,0.0383
0,0,13.5,0,0,3.5,3.83,0,0,0,0,0,0,0.0367
0,0,0,0,0,0,3.67,0,0,0,0,0,0,0.0329
0,0,0,0,0,0,3.29,0,0,0,0,0,0,0.0313
0,0,0,0,0,0,3.13,0,0,0,0,0,0,0.0308
0,0,0,0,0,0,3.08,0,0,0,0,0,0,0.0298
0,0,0,0,0,0,2.98,0,0,0,0,0,0,0.0288
0,0,0,0,0,0,2.88,0,0,0,0,0,0,0.0286
0,0,0,0,0,0,2.86,0,0,0,0,0,0,0.0256
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0.0236
0,0,0,0,0,0,2.36,0,0,0,0,0,0,0.0224
0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.0214
0,0,0,0,0,0,2.14,0,0,0,0,0,0,0.0194
0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.0192
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0.0208
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0.023
0,0,0,0,0,0,2.3,0,0,0,0,0,0,0.0277
0,0,0,0,0,0,2.77,0,0,0,0,0,0,0.0311
0,0,0,0,0,0,3.11,0,0,15.8,0,0,1.8,0.0298
0,0,15.8,0,0,1.8,2.98,25.5,0,0,1.6,0.9,0.9,0.0298
25.5,0,0,1.6,0.9,0.9,2.98,0,7,0,0,15.8,0,0.0298
0,7,0,0,15.8,0,2.98,0,0,0,0,0,0,0.0381
0,0,0,0,0,0,3.81,9.4,0,0,0,0,2.9,0.0348
9.4,0,0,0,0,2.9,3.48,0,0,0,0,0,0,0.0442
0,0,0,0,0,0,4.42,0,0,0,0,0,0,0.0406
0,0,0,0,0,0,4.06,0,0,4.3,0,0,1,0.0509
0,0,4.3,0,0,1,5.09,0,1.2,32.8,0,0,0,0.0745
0,1.2,32.8,0,0,0,7.45,0,0,0,2.3,0,0,0.07
0,0,0,2.3,0,0,7,0,0,0,0,0,0.3,0.0824
0,0,0,0,0,0.3,8.24,2.2,40.5,41,0.9,0,44.8,0.0879
2.2,40.5,41,0.9,0,44.8,8.79,0,0,0,0,0,0,0.1073
0,0,0,0,0,0,10.73,0,5.9,34.5,0,8.5,25.7,0.093
0,5.9,34.5,0,8.5,25.7,9.3,0,16.2,10,0,0,2.4,0.0819
0,16.2,10,0,0,2.4,8.19,0,0,0,2,0,0,0.074
0,0,0,2,0,0,7.4,0,0,0,0.9,0,0,0.0818
0,0,0,0.9,0,0,8.18,0,0,0,0,0,0,0.0649
0,0,0,0,0,0,6.49,0,0,0,0,0,0,0.055
0,0,0,0,0,0,5.5,0,0,0,8.8,0,4.5,0.0497
0,0,0,8.8,0,4.5,4.97,0,0,0,0,0,0,0.0535
0,0,0,0,0,0,5.35,0,4.2,0,0,0,0,0.047
0,4.2,0,0,0,0,4.7,0,0,0,0,0,0.9,0.0442
0,0,0,0,0,0.9,4.42,2.1,0,18.5,0,0,0.8,0.0409
2.1,0,18.5,0,0,0.8,4.09,0,18.8,0,0,1.3,2,0.0373
0,18.8,0,0,1.3,2,3.73,0,0,65,0,0,19.1,0.045
0,0,65,0,0,19.1,4.5,0,0,0,0,0,0,0.079
0,0,0,0,0,0,7.9,0,0,0,0,0,0,0.0922
0,0,0,0,0,0,9.22,0,0,0,0,0,0,0.0692
0,0,0,0,0,0,6.92,0,0,0,0,0,0,0.0462
0,0,0,0,0,0,4.62,0,0,2.8,0,0,0,0.0302
0,0,2.8,0,0,0,3.02,0,0,0,0,0,10.4,0.023
0,0,0,0,0,10.4,2.3,0,0,0,0,0,0,0.0243
0,0,0,0,0,0,2.43,0,0,19,0,0.4,0,0.0425
0,0,19,0,0.4,0,4.25,0,9,16.5,1.1,0.6,2.2,0.0423
0,9,16.5,1.1,0.6,2.2,4.23,1,3.6,0,0,0,5,0.0543
1,3.6,0,0,0,5,5.43,0,0,14.5,1.6,0,28.2,0.0618
0,0,14.5,1.6,0,28.2,6.18,29,11.4,0,0,0,1.2,0.0546
29,11.4,0,0,0,1.2,5.46,0,8.7,11.5,0.4,0,27.5,0.0827
0,8.7,11.5,0.4,0,27.5,8.27,0,5.7,0,0,0,19.4,0.0998
0,5.7,0,0,0,19.4,9.98,0,0,24,58.9,0,3.3,0.099
0,0,24,58.9,0,3.3,9.9,0,30.5,0,39.2,0,4.2,0.1301
0,30.5,0,39.2,0,4.2,13.01,13.5,0,9.6,13,0.2,2.2,0.2184
13.5,0,9.6,13,0.2,2.2,21.84,0,0,0,5.5,0.5,0.5,0.3024
0,0,0,5.5,0.5,0.5,30.24,44.2,0,0,28,16.4,0,0.2126
44.2,0,0,28,16.4,0,21.26,5.5,15.7,0,36.6,6.4,0,0.1526
5.5,15.7,0,36.6,6.4,0,15.26,0,0,0,0,0,0,0.1438
0,0,0,0,0,0,14.38,0,4,62,0,0,40.4,0.1097
0,4,62,0,0,40.4,10.97,0,5,17.8,15,2.4,12.1,0.839
0,5,17.8,15,2.4,12.1,83.9,161,115,139.7,202.5,185.5,111.1,0.4109
161,115,139.7,202.5,185.5,111.1,41.09,161.5,49,180.2,43.6,159.2,192.5,2.9304
161.5,49,180.2,43.6,159.2,192.5,293.04,24,35.6,16.7,32.9,28.6,14.4,4.8598
24,35.6,16.7,32.9,28.6,14.4,485.98,0,0,0.4,0,0.1,0,5.7872
0,0,0.4,0,0.1,0,578.72,6,0,0,0.2,0,0.9,4.9436
6,0,0,0.2,0,0.9,494.36,0,0,0,0,0,0.2,4.4772
0,0,0,0,0,0.2,447.72,0,0,0,0,0,0,2.2959
0,0,0,0,0,0,229.59,0,0,0,0,0,0,0.7849
0,0,0,0,0,0,78.49,0,0,0,0,0,0,0.6166
0,0,0,0,0,0,61.66,0,0,0,0,0,0,0.4943
0,0,0,0,0,0,49.43,0,0,0,0,0,0,0.3779
0,0,0,0,0,0,37.79,0,0,0,0,0,0,0.3266
0,0,0,0,0,0,32.66,0,0,0,0,0,0,0.2004
0,0,0,0,0,0,20.04,0,0,0,0,0,0,0.177
0,0,0,0,0,0,17.7,0,0,0,0,0,0,0.1771
0,0,0,0,0,0,17.71,0,0,0,0,0,0,0.1521
0,0,0,0,0,0,15.21,0,0,0,0,0,0,0.1416
0,0,0,0,0,0,14.16,0,0,0,0,0,0,0.1331
0,0,0,0,0,0,13.31,0,0,0,0,0,0,0.1289
0,0,0,0,0,0,12.89,0,0,0,0,0,0,0.1326
0,0,0,0,0,0,13.26,0,0,0,0,0,0,0.1385
0,0,0,0,0,0,13.85,0,0,0,0,0,4.7,0.1383
0,0,0,0,0,4.7,13.83,0,0,0,0,0,0.1,0.1217
0,0,0,0,0,0.1,12.17,0,0,0,4.4,0.5,0.5,0.1176
0,0,0,4.4,0.5,0.5,11.76,0,0,0,0,0,0.2,0.1176
0,0,0,0,0,0.2,11.76,0,0,0,0,0,0,0.1171
0,0,0,0,0,0,11.71,0,0,0,0,0,1.6,0.1044
0,0,0,0,0,1.6,10.44,0,0,0,0,0,0,0.0949
0,0,0,0,0,0,9.49,0,0,0,0,0,0,0.0949
0,0,0,0,0,0,9.49,0,0,0,0,0,0,0.1129
0,0,0,0,0,0,11.29,0,0,0,0,0,0,0.1154
0,0,0,0,0,0,11.54,0,0,0,0,0,0,0.1013
0,0,0,0,0,0,10.13,0,0,0,0,0,0,0.0954
0,0,0,0,0,0,9.54,0,0,0,0,0,0,0.0762
0,0,0,0,0,0,7.62,0,0,0,0,0,0,0.0704
0,0,0,0,0,0,7.04,0,0,0,0,0,0,0.0615
0,0,0,0,0,0,6.15,0,0,0,0,0,0,0.0626
0,0,0,0,0,0,6.26,0,0,0,0,0,0,0.0844
0,0,0,0,0,0,8.44,0,0,0,0,0,0,0.092
0,0,0,0,0,0,9.2,0,0,0,0,0,0,0.0925
0,0,0,0,0,0,9.25,0,0,0,0.2,0,0,0.0817
0,0,0,0.2,0,0,8.17,0,0,0,0,0,0,0.0672
0,0,0,0,0,0,6.72,0,0,0,0,0,0,0.0632
0,0,0,0,0,0,6.32,0,0,0,0,0,0,0.0602
0,0,0,0,0,0,6.02,0,0,0,0,0,0,0.0588
0,0,0,0,0,0,5.88,0,0,0,0,0,0,0.0651
0,0,0,0,0,0,6.51,0,0,0,0,0,0,0.0874
0,0,0,0,0,0,8.74,0,0,0,0,0,0,0.0915
0,0,0,0,0,0,9.15,0,0,0,0,0,0,0.0764
0,0,0,0,0,0,7.64,0,0,0,0,0,0,0.0595
0,0,0,0,0,0,5.95,0,0,0,0,0,0,0.0476
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0.0454
0,0,0,0,0,0,4.54,0,0,0,0,0,0,0.0442
0,0,0,0,0,0,4.42,0,0,0,0,0,0,0.0422
0,0,0,0,0,0,4.22,0,0,0,0,0,0,0.0422
0,0,0,0,0,0,4.22,0,0,0,0,0,0,0.0619
0,0,0,0,0,0,6.19,0,0,0,0,0,0,0.081
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0.062
0,0,0,0,0,0,6.2,0,0,0,0,0,0,0.0562
0,0,0,0,0,0,5.62,0,0,0,0,0,0,0.0469
0,0,0,0,0,0,4.69,0,0,0,0,0,0,0.0383
0,0,0,0,0,0,3.83,0,0,0,0,0,0,0.0248
0,0,0,0,0,0,2.48,0,0,0,0,0,0,0.0266
0,0,0,0,0,0,2.66,0,0,0,0,0,0,0.0328
0,0,0,0,0,0,3.28,0,0,0,0,0,0,0.0802
0,0,0,0,0,0,8.02,0,0,0,0,0,0,0.0758
0,0,0,0,0,0,7.58,0,0,0,0,0,0,0.0642
0,0,0,0,0,0,6.42,0,0,0,0,0,0,0.0554
0,0,0,0,0,0,5.54,0,0,0,0,0,0,0.0463
0,0,0,0,0,0,4.63,0,0,0,0,0,0,0.0391
0,0,0,0,0,0,3.91,0,0,0,0,0,0,0.0369
0,0,0,0,0,0,3.69,0,0.8,3.6,27.4,1.2,13,0.0736
0,0.8,3.6,27.4,1.2,13,7.36,0,0,0,14.1,0,1.1,0.1389
0,0,0,14.1,0,1.1,13.89,0,0,0,0.5,0,0,0.1474
0,0,0,0.5,0,0,14.74,0,0,0,0,0,0,0.0786
0,0,0,0,0,0,7.86,0,0,0,0,0,0,0.0559
0,0,0,0,0,0,5.59,0,0,0,0,0,0,0.0434
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0.038
0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.0367
0,0,0,0,0,0,3.67,0,0,0,0,0,0,0.0361
0,0,0,0,0,0,3.61,0,0,0,0,0,0,0.072
0,0,0,0,0,0,7.2,0,0,0,0,0,0,0.0667
0,0,0,0,0,0,6.67,0,0,0,0,0,0,0.0635
0,0,0,0,0,0,6.35,0,0,0,0,0,0,0.0589
0,0,0,0,0,0,5.89,0,0,0,0,0,0,0.0544
0,0,0,0,0,0,5.44,0,0,0,1.6,0,0,0.042
0,0,0,1.6,0,0,4.2,0,0,0,0.6,0,0,0.0364
0,0,0,0.6,0,0,3.64,0,0,0,0,0,0,0.0367
0,0,0,0,0,0,3.67,0,0,0,0,0,0,0.0371
0,0,0,0,0,0,3.71,0,0,0,0,0,0,0.0331
0,0,0,0,0,0,3.31,0,0,0,0,0,0,0.0722
0,0,0,0,0,0,7.22,0,0,0,0,0,0,0.064
0,0,0,0,0,0,6.4,0,0,0,0,0,0,0.0573
0,0,0,0,0,0,5.73,0,0,0,0,0,0,0.0403
0,0,0,0,0,0,4.03,0,0,0,0,0,0,0.0339
0,0,0,0,0,0,3.39,0,0,0,0,0,0,0.0339
0,0,0,0,0,0,3.39,0,0,0,0,0,0,0.0436
0,0,0,0,0,0,4.36,0,0,0,0,0,0,0.0607
0,0,0,0,0,0,6.07,0,0,0,0,0,0,0.077
0,0,0,0,0,0,7.7,0,0,0,13.2,0,0,0.0693
0,0,0,13.2,0,0,6.93,0,0,0,0,0,0,0.0446
0,0,0,0,0,0,4.46,0,2.5,0,0,0,0,0.0344
0,2.5,0,0,0,0,3.44,0,0,0,0,0,0,0.0299
0,0,0,0,0,0,2.99,0,0,0,0,0,0,0.0263
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0.0242
0,0,0,0,0,0,2.42,0,15,0,8.1,0,0,0.049
0,15,0,8.1,0,0,4.9,0,0,0,0,0,0,0.0487
0,0,0,0,0,0,4.87,0,0,0,0,0,0,0.0394
0,0,0,0,0,0,3.94,0,0,0,0,0,0,0.0438
0,0,0,0,0,0,4.38,0,0,0,0,0,0,0.0362
0,0,0,0,0,0,3.62,0,0,0,0,0,0,0.0275
0,0,0,0,0,0,2.75,0,0,0,0,0,0,0.0228
0,0,0,0,0,0,2.28,0,0,0,0,0,0,0.0212
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0.018
0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.0166
0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.0161
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0.026
0,0,0,0,0,0,2.6,0,0,0,0,0,0,0.0267
0,0,0,0,0,0,2.67,0,0,0,0,0,0,0.0246
0,0,0,0,0,0,2.46,0,0,0,0.4,0,0,0.0211
0,0,0,0.4,0,0,2.11,0,0,0,0,0,0,0.0222
0,0,0,0,0,0,2.22,0,0,0,0,0,0,0.0182
0,0,0,0,0,0,1.82,0,0,0,0,0,0,0.0163
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0.015
0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.0162
0,0,0,0,0,0,1.62,0,0,0,0,0,0,0.0207
0,0,0,0,0,0,2.07,0,0,0,0,0,0,0.0273
0,0,0,0,0,0,2.73,0,0,0,0,0,0,0.0186
0,0,0,0,0,0,1.86,0,0,0,0,0,0,0.0138
0,0,0,0,0,0,1.38,0,0,0,0,0,0,0.0171
0,0,0,0,0,0,1.71,0,0,0,0,0,0,0.0133
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0.0102
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0.01
0,0,0,0,0,0,1,0,0,0,0,0,0,0.0092
0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.0078
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0.0066
0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.006
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.005
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.0044
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.0048
0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.0058
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.0062
